Variant_name,Run_Batch,Variant_path,date_created,date_loaded,FSW_rows,Simulation_columns,FSW_columns,Scenario,Month,Time_offset,Description,data_file
1_72.0_25,Firesat_Attack_RWA,Firesat_Attack_RWA/FireSat_updated_1_72.0_25.xml_logs,2025-08-28T19:26:32.640481,2025-08-28T19:26:44.390507,602,69,134,attack_rwa,January,72.0,Firesat_Attack_RWA January Time Offset:72.0,./data/raw/attack_rwa/fsw_data_1_72.0_25.csv
1_72.0_50,Firesat_Attack_RWA,Firesat_Attack_RWA/FireSat_updated_1_72.0_50.xml_logs,2025-08-28T19:26:44.489974,2025-08-28T19:26:56.229155,602,69,134,attack_rwa,January,72.0,Firesat_Attack_RWA January Time Offset:72.0,./data/raw/attack_rwa/fsw_data_1_72.0_50.csv
1_108.0_-50,Firesat_Attack_RWA,Firesat_Attack_RWA/FireSat_updated_1_108.0_-50.xml_logs,2025-08-28T19:26:56.346689,2025-08-28T19:27:08.153636,602,69,134,attack_rwa,January,108.0,Firesat_Attack_RWA January Time Offset:108.0,./data/raw/attack_rwa/fsw_data_1_108.0_-50.csv
1_108.0_-25,Firesat_Attack_RWA,Firesat_Attack_RWA/FireSat_updated_1_108.0_-25.xml_logs,2025-08-28T19:27:08.247243,2025-08-28T19:27:19.994028,602,69,134,attack_rwa,January,108.0,Firesat_Attack_RWA January Time Offset:108.0,./data/raw/attack_rwa/fsw_data_1_108.0_-25.csv
1_108.0_0,Firesat_Attack_RWA,Firesat_Attack_RWA/FireSat_updated_1_108.0_0.xml_logs,2025-08-28T19:27:20.095066,2025-08-28T19:27:31.841016,602,69,134,attack_rwa,January,108.0,Firesat_Attack_RWA January Time Offset:108.0,./data/raw/attack_rwa/fsw_data_1_108.0_0.csv
1_108.0_25,Firesat_Attack_RWA,Firesat_Attack_RWA/FireSat_updated_1_108.0_25.xml_logs,2025-08-28T19:27:31.943489,2025-08-28T19:27:43.764440,602,69,134,attack_rwa,January,108.0,Firesat_Attack_RWA January Time Offset:108.0,./data/raw/attack_rwa/fsw_data_1_108.0_25.csv
1_108.0_50,Firesat_Attack_RWA,Firesat_Attack_RWA/FireSat_updated_1_108.0_50.xml_logs,2025-08-28T19:27:43.865971,2025-08-28T19:27:55.621360,602,69,134,attack_rwa,January,108.0,Firesat_Attack_RWA January Time Offset:108.0,./data/raw/attack_rwa/fsw_data_1_108.0_50.csv
1_144.0_-50,Firesat_Attack_RWA,Firesat_Attack_RWA/FireSat_updated_1_144.0_-50.xml_logs,2025-08-28T19:27:55.720115,2025-08-28T19:28:08.494175,602,69,134,attack_rwa,January,144.0,Firesat_Attack_RWA January Time Offset:144.0,./data/raw/attack_rwa/fsw_data_1_144.0_-50.csv
1_144.0_-25,Firesat_Attack_RWA,Firesat_Attack_RWA/FireSat_updated_1_144.0_-25.xml_logs,2025-08-28T19:28:08.587537,2025-08-28T19:28:20.345748,602,69,134,attack_rwa,January,144.0,Firesat_Attack_RWA January Time Offset:144.0,./data/raw/attack_rwa/fsw_data_1_144.0_-25.csv
1_144.0_0,Firesat_Attack_RWA,Firesat_Attack_RWA/FireSat_updated_1_144.0_0.xml_logs,2025-08-28T19:28:20.454084,2025-08-28T19:28:32.189325,602,69,134,attack_rwa,January,144.0,Firesat_Attack_RWA January Time Offset:144.0,./data/raw/attack_rwa/fsw_data_1_144.0_0.csv
1_144.0_25,Firesat_Attack_RWA,Firesat_Attack_RWA/FireSat_updated_1_144.0_25.xml_logs,2025-08-28T19:28:32.285778,2025-08-28T19:28:44.064815,602,69,134,attack_rwa,January,144.0,Firesat_Attack_RWA January Time Offset:144.0,./data/raw/attack_rwa/fsw_data_1_144.0_25.csv
1_144.0_50,Firesat_Attack_RWA,Firesat_Attack_RWA/FireSat_updated_1_144.0_50.xml_logs,2025-08-28T19:28:44.164360,2025-08-28T19:28:55.960237,602,69,134,attack_rwa,January,144.0,Firesat_Attack_RWA January Time Offset:144.0,./data/raw/attack_rwa/fsw_data_1_144.0_50.csv
1_180.0_-50,Firesat_Attack_RWA,Firesat_Attack_RWA/FireSat_updated_1_180.0_-50.xml_logs,2025-08-28T19:28:56.066277,2025-08-28T19:29:08.819642,602,69,134,attack_rwa,January,180.0,Firesat_Attack_RWA January Time Offset:180.0,./data/raw/attack_rwa/fsw_data_1_180.0_-50.csv
1_180.0_-25,Firesat_Attack_RWA,Firesat_Attack_RWA/FireSat_updated_1_180.0_-25.xml_logs,2025-08-28T19:29:08.915776,2025-08-28T19:29:20.665121,602,69,134,attack_rwa,January,180.0,Firesat_Attack_RWA January Time Offset:180.0,./data/raw/attack_rwa/fsw_data_1_180.0_-25.csv
1_180.0_0,Firesat_Attack_RWA,Firesat_Attack_RWA/FireSat_updated_1_180.0_0.xml_logs,2025-08-28T19:29:20.763001,2025-08-28T19:29:32.540015,602,69,134,attack_rwa,January,180.0,Firesat_Attack_RWA January Time Offset:180.0,./data/raw/attack_rwa/fsw_data_1_180.0_0.csv
1_180.0_25,Firesat_Attack_RWA,Firesat_Attack_RWA/FireSat_updated_1_180.0_25.xml_logs,2025-08-28T19:29:32.633578,2025-08-28T19:29:45.436325,602,69,134,attack_rwa,January,180.0,Firesat_Attack_RWA January Time Offset:180.0,./data/raw/attack_rwa/fsw_data_1_180.0_25.csv
1_180.0_50,Firesat_Attack_RWA,Firesat_Attack_RWA/FireSat_updated_1_180.0_50.xml_logs,2025-08-28T19:29:45.535958,2025-08-28T19:29:58.317366,602,69,134,attack_rwa,January,180.0,Firesat_Attack_RWA January Time Offset:180.0,./data/raw/attack_rwa/fsw_data_1_180.0_50.csv
1_216.0_-50,Firesat_Attack_RWA,Firesat_Attack_RWA/FireSat_updated_1_216.0_-50.xml_logs,2025-08-28T19:29:58.421274,2025-08-28T19:30:10.194465,602,69,134,attack_rwa,January,216.0,Firesat_Attack_RWA January Time Offset:216.0,./data/raw/attack_rwa/fsw_data_1_216.0_-50.csv
1_216.0_-25,Firesat_Attack_RWA,Firesat_Attack_RWA/FireSat_updated_1_216.0_-25.xml_logs,2025-08-28T19:30:10.293585,2025-08-28T19:30:22.059677,602,69,134,attack_rwa,January,216.0,Firesat_Attack_RWA January Time Offset:216.0,./data/raw/attack_rwa/fsw_data_1_216.0_-25.csv
1_216.0_0,Firesat_Attack_RWA,Firesat_Attack_RWA/FireSat_updated_1_216.0_0.xml_logs,2025-08-28T19:30:22.158833,2025-08-28T19:30:33.915259,602,69,134,attack_rwa,January,216.0,Firesat_Attack_RWA January Time Offset:216.0,./data/raw/attack_rwa/fsw_data_1_216.0_0.csv
1_216.0_25,Firesat_Attack_RWA,Firesat_Attack_RWA/FireSat_updated_1_216.0_25.xml_logs,2025-08-28T19:30:34.020579,2025-08-28T19:30:45.787858,602,69,134,attack_rwa,January,216.0,Firesat_Attack_RWA January Time Offset:216.0,./data/raw/attack_rwa/fsw_data_1_216.0_25.csv
1_216.0_50,Firesat_Attack_RWA,Firesat_Attack_RWA/FireSat_updated_1_216.0_50.xml_logs,2025-08-28T19:30:45.892833,2025-08-28T19:30:57.641134,602,69,134,attack_rwa,January,216.0,Firesat_Attack_RWA January Time Offset:216.0,./data/raw/attack_rwa/fsw_data_1_216.0_50.csv
1_252.0_-50,Firesat_Attack_RWA,Firesat_Attack_RWA/FireSat_updated_1_252.0_-50.xml_logs,2025-08-28T19:30:57.736296,2025-08-28T19:31:09.557622,602,69,134,attack_rwa,January,252.0,Firesat_Attack_RWA January Time Offset:252.0,./data/raw/attack_rwa/fsw_data_1_252.0_-50.csv
1_252.0_-25,Firesat_Attack_RWA,Firesat_Attack_RWA/FireSat_updated_1_252.0_-25.xml_logs,2025-08-28T19:31:09.657132,2025-08-28T19:31:21.452282,602,69,134,attack_rwa,January,252.0,Firesat_Attack_RWA January Time Offset:252.0,./data/raw/attack_rwa/fsw_data_1_252.0_-25.csv
1_252.0_0,Firesat_Attack_RWA,Firesat_Attack_RWA/FireSat_updated_1_252.0_0.xml_logs,2025-08-28T19:31:21.554642,2025-08-28T19:31:33.310730,602,69,134,attack_rwa,January,252.0,Firesat_Attack_RWA January Time Offset:252.0,./data/raw/attack_rwa/fsw_data_1_252.0_0.csv
1_252.0_25,Firesat_Attack_RWA,Firesat_Attack_RWA/FireSat_updated_1_252.0_25.xml_logs,2025-08-28T19:31:33.415454,2025-08-28T19:31:45.161831,602,69,134,attack_rwa,January,252.0,Firesat_Attack_RWA January Time Offset:252.0,./data/raw/attack_rwa/fsw_data_1_252.0_25.csv
1_252.0_50,Firesat_Attack_RWA,Firesat_Attack_RWA/FireSat_updated_1_252.0_50.xml_logs,2025-08-28T19:31:45.261079,2025-08-28T19:31:57.035826,602,69,134,attack_rwa,January,252.0,Firesat_Attack_RWA January Time Offset:252.0,./data/raw/attack_rwa/fsw_data_1_252.0_50.csv
1_288.0_-50,Firesat_Attack_RWA,Firesat_Attack_RWA/FireSat_updated_1_288.0_-50.xml_logs,2025-08-28T19:31:57.141241,2025-08-28T19:32:08.903575,602,69,134,attack_rwa,January,288.0,Firesat_Attack_RWA January Time Offset:288.0,./data/raw/attack_rwa/fsw_data_1_288.0_-50.csv
1_288.0_-25,Firesat_Attack_RWA,Firesat_Attack_RWA/FireSat_updated_1_288.0_-25.xml_logs,2025-08-28T19:32:09.005299,2025-08-28T19:32:20.754637,602,69,134,attack_rwa,January,288.0,Firesat_Attack_RWA January Time Offset:288.0,./data/raw/attack_rwa/fsw_data_1_288.0_-25.csv
1_288.0_0,Firesat_Attack_RWA,Firesat_Attack_RWA/FireSat_updated_1_288.0_0.xml_logs,2025-08-28T19:32:20.852914,2025-08-28T19:32:32.608277,602,69,134,attack_rwa,January,288.0,Firesat_Attack_RWA January Time Offset:288.0,./data/raw/attack_rwa/fsw_data_1_288.0_0.csv
1_288.0_25,Firesat_Attack_RWA,Firesat_Attack_RWA/FireSat_updated_1_288.0_25.xml_logs,2025-08-28T19:32:32.705606,2025-08-28T19:32:44.461168,602,69,134,attack_rwa,January,288.0,Firesat_Attack_RWA January Time Offset:288.0,./data/raw/attack_rwa/fsw_data_1_288.0_25.csv
1_288.0_50,Firesat_Attack_RWA,Firesat_Attack_RWA/FireSat_updated_1_288.0_50.xml_logs,2025-08-28T19:32:44.554391,2025-08-28T19:32:56.305180,602,69,134,attack_rwa,January,288.0,Firesat_Attack_RWA January Time Offset:288.0,./data/raw/attack_rwa/fsw_data_1_288.0_50.csv
1_324.0_-50,Firesat_Attack_RWA,Firesat_Attack_RWA/FireSat_updated_1_324.0_-50.xml_logs,2025-08-28T19:32:56.403398,2025-08-28T19:33:08.169177,602,69,134,attack_rwa,January,324.0,Firesat_Attack_RWA January Time Offset:324.0,./data/raw/attack_rwa/fsw_data_1_324.0_-50.csv
1_324.0_-25,Firesat_Attack_RWA,Firesat_Attack_RWA/FireSat_updated_1_324.0_-25.xml_logs,2025-08-28T19:33:08.269804,2025-08-28T19:33:20.063925,602,69,134,attack_rwa,January,324.0,Firesat_Attack_RWA January Time Offset:324.0,./data/raw/attack_rwa/fsw_data_1_324.0_-25.csv
1_324.0_0,Firesat_Attack_RWA,Firesat_Attack_RWA/FireSat_updated_1_324.0_0.xml_logs,2025-08-28T19:33:20.168898,2025-08-28T19:33:31.932387,602,69,134,attack_rwa,January,324.0,Firesat_Attack_RWA January Time Offset:324.0,./data/raw/attack_rwa/fsw_data_1_324.0_0.csv
1_324.0_25,Firesat_Attack_RWA,Firesat_Attack_RWA/FireSat_updated_1_324.0_25.xml_logs,2025-08-28T19:33:32.033725,2025-08-28T19:33:43.775763,602,69,134,attack_rwa,January,324.0,Firesat_Attack_RWA January Time Offset:324.0,./data/raw/attack_rwa/fsw_data_1_324.0_25.csv
1_324.0_50,Firesat_Attack_RWA,Firesat_Attack_RWA/FireSat_updated_1_324.0_50.xml_logs,2025-08-28T19:33:43.870888,2025-08-28T19:33:55.624711,602,69,134,attack_rwa,January,324.0,Firesat_Attack_RWA January Time Offset:324.0,./data/raw/attack_rwa/fsw_data_1_324.0_50.csv
2_0.0_-50,Firesat_Attack_RWA,Firesat_Attack_RWA/FireSat_updated_2_0.0_-50.xml_logs,2025-08-28T19:33:55.742876,2025-08-28T19:34:13.603393,602,69,134,attack_rwa,February,0.0,Firesat_Attack_RWA February Time Offset:0.0,./data/raw/attack_rwa/fsw_data_2_0.0_-50.csv
2_0.0_-25,Firesat_Attack_RWA,Firesat_Attack_RWA/FireSat_updated_2_0.0_-25.xml_logs,2025-08-28T19:34:13.704737,2025-08-28T19:34:31.539209,602,69,134,attack_rwa,February,0.0,Firesat_Attack_RWA February Time Offset:0.0,./data/raw/attack_rwa/fsw_data_2_0.0_-25.csv
2_0.0_0,Firesat_Attack_RWA,Firesat_Attack_RWA/FireSat_updated_2_0.0_0.xml_logs,2025-08-28T19:34:31.642427,2025-08-28T19:34:49.503605,602,69,134,attack_rwa,February,0.0,Firesat_Attack_RWA February Time Offset:0.0,./data/raw/attack_rwa/fsw_data_2_0.0_0.csv
2_0.0_25,Firesat_Attack_RWA,Firesat_Attack_RWA/FireSat_updated_2_0.0_25.xml_logs,2025-08-28T19:34:49.614021,2025-08-28T19:35:07.419391,602,69,134,attack_rwa,February,0.0,Firesat_Attack_RWA February Time Offset:0.0,./data/raw/attack_rwa/fsw_data_2_0.0_25.csv
2_0.0_50,Firesat_Attack_RWA,Firesat_Attack_RWA/FireSat_updated_2_0.0_50.xml_logs,2025-08-28T19:35:07.517566,2025-08-28T19:35:25.356647,602,69,134,attack_rwa,February,0.0,Firesat_Attack_RWA February Time Offset:0.0,./data/raw/attack_rwa/fsw_data_2_0.0_50.csv
2_36.0_-50,Firesat_Attack_RWA,Firesat_Attack_RWA/FireSat_updated_2_36.0_-50.xml_logs,2025-08-28T19:35:25.459483,2025-08-28T19:35:40.258832,602,69,134,attack_rwa,February,36.0,Firesat_Attack_RWA February Time Offset:36.0,./data/raw/attack_rwa/fsw_data_2_36.0_-50.csv
2_36.0_-25,Firesat_Attack_RWA,Firesat_Attack_RWA/FireSat_updated_2_36.0_-25.xml_logs,2025-08-28T19:35:40.358074,2025-08-28T19:35:55.114123,602,69,134,attack_rwa,February,36.0,Firesat_Attack_RWA February Time Offset:36.0,./data/raw/attack_rwa/fsw_data_2_36.0_-25.csv
2_36.0_0,Firesat_Attack_RWA,Firesat_Attack_RWA/FireSat_updated_2_36.0_0.xml_logs,2025-08-28T19:35:55.212764,2025-08-28T19:36:09.973901,602,69,134,attack_rwa,February,36.0,Firesat_Attack_RWA February Time Offset:36.0,./data/raw/attack_rwa/fsw_data_2_36.0_0.csv
2_36.0_25,Firesat_Attack_RWA,Firesat_Attack_RWA/FireSat_updated_2_36.0_25.xml_logs,2025-08-28T19:36:10.070700,2025-08-28T19:36:24.841012,602,69,134,attack_rwa,February,36.0,Firesat_Attack_RWA February Time Offset:36.0,./data/raw/attack_rwa/fsw_data_2_36.0_25.csv
2_36.0_50,Firesat_Attack_RWA,Firesat_Attack_RWA/FireSat_updated_2_36.0_50.xml_logs,2025-08-28T19:36:24.943076,2025-08-28T19:36:39.690377,602,69,134,attack_rwa,February,36.0,Firesat_Attack_RWA February Time Offset:36.0,./data/raw/attack_rwa/fsw_data_2_36.0_50.csv
2_72.0_-50,Firesat_Attack_RWA,Firesat_Attack_RWA/FireSat_updated_2_72.0_-50.xml_logs,2025-08-28T19:36:39.851512,2025-08-28T19:36:52.635580,602,69,134,attack_rwa,February,72.0,Firesat_Attack_RWA February Time Offset:72.0,./data/raw/attack_rwa/fsw_data_2_72.0_-50.csv
2_72.0_-25,Firesat_Attack_RWA,Firesat_Attack_RWA/FireSat_updated_2_72.0_-25.xml_logs,2025-08-28T19:36:52.750386,2025-08-28T19:37:05.526858,602,69,134,attack_rwa,February,72.0,Firesat_Attack_RWA February Time Offset:72.0,./data/raw/attack_rwa/fsw_data_2_72.0_-25.csv
2_72.0_0,Firesat_Attack_RWA,Firesat_Attack_RWA/FireSat_updated_2_72.0_0.xml_logs,2025-08-28T19:37:05.626972,2025-08-28T19:37:18.374931,602,69,134,attack_rwa,February,72.0,Firesat_Attack_RWA February Time Offset:72.0,./data/raw/attack_rwa/fsw_data_2_72.0_0.csv
2_72.0_25,Firesat_Attack_RWA,Firesat_Attack_RWA/FireSat_updated_2_72.0_25.xml_logs,2025-08-28T19:37:18.479860,2025-08-28T19:37:30.229302,602,69,134,attack_rwa,February,72.0,Firesat_Attack_RWA February Time Offset:72.0,./data/raw/attack_rwa/fsw_data_2_72.0_25.csv
2_72.0_50,Firesat_Attack_RWA,Firesat_Attack_RWA/FireSat_updated_2_72.0_50.xml_logs,2025-08-28T19:37:30.329934,2025-08-28T19:37:42.077860,602,69,134,attack_rwa,February,72.0,Firesat_Attack_RWA February Time Offset:72.0,./data/raw/attack_rwa/fsw_data_2_72.0_50.csv
2_108.0_-50,Firesat_Attack_RWA,Firesat_Attack_RWA/FireSat_updated_2_108.0_-50.xml_logs,2025-08-28T19:37:42.176664,2025-08-28T19:37:53.911456,602,69,134,attack_rwa,February,108.0,Firesat_Attack_RWA February Time Offset:108.0,./data/raw/attack_rwa/fsw_data_2_108.0_-50.csv
2_108.0_-25,Firesat_Attack_RWA,Firesat_Attack_RWA/FireSat_updated_2_108.0_-25.xml_logs,2025-08-28T19:37:54.005625,2025-08-28T19:38:05.748290,602,69,134,attack_rwa,February,108.0,Firesat_Attack_RWA February Time Offset:108.0,./data/raw/attack_rwa/fsw_data_2_108.0_-25.csv
2_108.0_0,Firesat_Attack_RWA,Firesat_Attack_RWA/FireSat_updated_2_108.0_0.xml_logs,2025-08-28T19:38:05.841787,2025-08-28T19:38:17.596998,602,69,134,attack_rwa,February,108.0,Firesat_Attack_RWA February Time Offset:108.0,./data/raw/attack_rwa/fsw_data_2_108.0_0.csv
2_108.0_25,Firesat_Attack_RWA,Firesat_Attack_RWA/FireSat_updated_2_108.0_25.xml_logs,2025-08-28T19:38:17.692924,2025-08-28T19:38:29.426175,602,69,134,attack_rwa,February,108.0,Firesat_Attack_RWA February Time Offset:108.0,./data/raw/attack_rwa/fsw_data_2_108.0_25.csv
2_108.0_50,Firesat_Attack_RWA,Firesat_Attack_RWA/FireSat_updated_2_108.0_50.xml_logs,2025-08-28T19:38:29.525142,2025-08-28T19:38:41.274429,602,69,134,attack_rwa,February,108.0,Firesat_Attack_RWA February Time Offset:108.0,./data/raw/attack_rwa/fsw_data_2_108.0_50.csv
2_144.0_-50,Firesat_Attack_RWA,Firesat_Attack_RWA/FireSat_updated_2_144.0_-50.xml_logs,2025-08-28T19:38:41.371974,2025-08-28T19:38:53.135648,602,69,134,attack_rwa,February,144.0,Firesat_Attack_RWA February Time Offset:144.0,./data/raw/attack_rwa/fsw_data_2_144.0_-50.csv
2_144.0_-25,Firesat_Attack_RWA,Firesat_Attack_RWA/FireSat_updated_2_144.0_-25.xml_logs,2025-08-28T19:38:53.230499,2025-08-28T19:39:04.996349,602,69,134,attack_rwa,February,144.0,Firesat_Attack_RWA February Time Offset:144.0,./data/raw/attack_rwa/fsw_data_2_144.0_-25.csv
2_144.0_0,Firesat_Attack_RWA,Firesat_Attack_RWA/FireSat_updated_2_144.0_0.xml_logs,2025-08-28T19:39:05.098272,2025-08-28T19:39:16.845970,602,69,134,attack_rwa,February,144.0,Firesat_Attack_RWA February Time Offset:144.0,./data/raw/attack_rwa/fsw_data_2_144.0_0.csv
2_144.0_25,Firesat_Attack_RWA,Firesat_Attack_RWA/FireSat_updated_2_144.0_25.xml_logs,2025-08-28T19:39:16.946353,2025-08-28T19:39:28.742932,602,69,134,attack_rwa,February,144.0,Firesat_Attack_RWA February Time Offset:144.0,./data/raw/attack_rwa/fsw_data_2_144.0_25.csv
2_144.0_50,Firesat_Attack_RWA,Firesat_Attack_RWA/FireSat_updated_2_144.0_50.xml_logs,2025-08-28T19:39:28.837363,2025-08-28T19:39:40.615856,602,69,134,attack_rwa,February,144.0,Firesat_Attack_RWA February Time Offset:144.0,./data/raw/attack_rwa/fsw_data_2_144.0_50.csv
2_180.0_-50,Firesat_Attack_RWA,Firesat_Attack_RWA/FireSat_updated_2_180.0_-50.xml_logs,2025-08-28T19:39:40.717951,2025-08-28T19:39:52.475405,602,69,134,attack_rwa,February,180.0,Firesat_Attack_RWA February Time Offset:180.0,./data/raw/attack_rwa/fsw_data_2_180.0_-50.csv
2_180.0_-25,Firesat_Attack_RWA,Firesat_Attack_RWA/FireSat_updated_2_180.0_-25.xml_logs,2025-08-28T19:39:52.571416,2025-08-28T19:40:04.352063,602,69,134,attack_rwa,February,180.0,Firesat_Attack_RWA February Time Offset:180.0,./data/raw/attack_rwa/fsw_data_2_180.0_-25.csv
2_180.0_0,Firesat_Attack_RWA,Firesat_Attack_RWA/FireSat_updated_2_180.0_0.xml_logs,2025-08-28T19:40:04.449302,2025-08-28T19:40:16.204732,602,69,134,attack_rwa,February,180.0,Firesat_Attack_RWA February Time Offset:180.0,./data/raw/attack_rwa/fsw_data_2_180.0_0.csv
2_180.0_25,Firesat_Attack_RWA,Firesat_Attack_RWA/FireSat_updated_2_180.0_25.xml_logs,2025-08-28T19:40:16.305302,2025-08-28T19:40:28.045087,602,69,134,attack_rwa,February,180.0,Firesat_Attack_RWA February Time Offset:180.0,./data/raw/attack_rwa/fsw_data_2_180.0_25.csv
2_180.0_50,Firesat_Attack_RWA,Firesat_Attack_RWA/FireSat_updated_2_180.0_50.xml_logs,2025-08-28T19:40:28.145085,2025-08-28T19:40:39.874410,602,69,134,attack_rwa,February,180.0,Firesat_Attack_RWA February Time Offset:180.0,./data/raw/attack_rwa/fsw_data_2_180.0_50.csv
2_216.0_-50,Firesat_Attack_RWA,Firesat_Attack_RWA/FireSat_updated_2_216.0_-50.xml_logs,2025-08-28T19:40:39.975074,2025-08-28T19:40:51.796864,602,69,134,attack_rwa,February,216.0,Firesat_Attack_RWA February Time Offset:216.0,./data/raw/attack_rwa/fsw_data_2_216.0_-50.csv
2_216.0_-25,Firesat_Attack_RWA,Firesat_Attack_RWA/FireSat_updated_2_216.0_-25.xml_logs,2025-08-28T19:40:51.896667,2025-08-28T19:41:03.643973,602,69,134,attack_rwa,February,216.0,Firesat_Attack_RWA February Time Offset:216.0,./data/raw/attack_rwa/fsw_data_2_216.0_-25.csv
2_216.0_0,Firesat_Attack_RWA,Firesat_Attack_RWA/FireSat_updated_2_216.0_0.xml_logs,2025-08-28T19:41:03.744198,2025-08-28T19:41:15.497048,602,69,134,attack_rwa,February,216.0,Firesat_Attack_RWA February Time Offset:216.0,./data/raw/attack_rwa/fsw_data_2_216.0_0.csv
2_216.0_25,Firesat_Attack_RWA,Firesat_Attack_RWA/FireSat_updated_2_216.0_25.xml_logs,2025-08-28T19:41:15.594718,2025-08-28T19:41:27.380087,602,69,134,attack_rwa,February,216.0,Firesat_Attack_RWA February Time Offset:216.0,./data/raw/attack_rwa/fsw_data_2_216.0_25.csv
2_216.0_50,Firesat_Attack_RWA,Firesat_Attack_RWA/FireSat_updated_2_216.0_50.xml_logs,2025-08-28T19:41:27.479194,2025-08-28T19:41:39.202380,602,69,134,attack_rwa,February,216.0,Firesat_Attack_RWA February Time Offset:216.0,./data/raw/attack_rwa/fsw_data_2_216.0_50.csv
